date,close
2022-11-01,959.8
2022-11-02,960.2
2022-11-03,933.4
2022-11-04,969.8
2022-11-07,998.7
2022-11-08,1023.8
2022-11-09,1006.6
2022-11-10,1064.3
2022-11-11,1047.4
2022-11-14,1042.3
2022-11-15,1031.7
2022-11-16,1025.5
2022-11-17,1000.8
2022-11-18,1002.0
2022-11-21,1005.6
2022-11-22,1013.4
2022-11-23,1014.5
2022-11-25,1005.5
2022-11-28,1017.0
2022-11-29,1021.6
2022-11-30,1052.3
2022-12-01,1067.9
2022-12-02,1039.6
2022-12-05,1020.5
2022-12-06,1008.4
2022-12-07,1024.5
2022-12-08,1027.6
2022-12-09,1049.2
2022-12-12,1021.0
2022-12-13,1051.9
2022-12-14,1051.7
2022-12-15,1026.2
2022-12-16,1013.0
2022-12-19,1000.7
2022-12-20,1026.0
2022-12-21,1015.0
2022-12-22,997.6
2022-12-23,1042.6
2022-12-27,1042.7
2022-12-28,1029.8
2022-12-29,1049.7
2022-12-30,1073.7
2023-01-03,1082.0
2023-01-04,1080.7
2023-01-05,1059.1
2023-01-06,1092.6
2023-01-09,1086.3
2023-01-10,1076.6
2023-01-11,1073.8
2023-01-12,1074.6
2023-01-13,1063.7
2023-01-17,1037.5
2023-01-18,1034.5
2023-01-19,1032.0
2023-01-20,1038.1
2023-01-23,1046.7
2023-01-24,1057.7
2023-01-25,1037.0
2023-01-26,1013.6
2023-01-27,1007.4
2023-01-30,1011.4
2023-01-31,1012.0
2023-02-01,992.6
2023-02-02,1023.5
2023-02-03,971.8
2023-02-06,966.1
2023-02-07,977.7
2023-02-08,978.7
2023-02-09,957.9
2023-02-10,945.6
2023-02-13,953.3
2023-02-14,933.1
2023-02-15,911.7
2023-02-16,925.1
2023-02-17,915.5
2023-02-21,942.7
2023-02-22,947.4
2023-02-23,939.6
2023-02-24,902.0
2023-02-27,941.6
2023-02-28,955.2
2023-03-01,961.5
2023-03-02,962.9
2023-03-03,977.2
2023-03-06,976.1
2023-03-07,933.4
2023-03-08,938.1
2023-03-09,946.8
2023-03-10,959.7
2023-03-13,1002.5
2023-03-14,994.9
2023-03-15,967.9
2023-03-16,974.7
2023-03-17,976.7
2023-03-20,994.9
2023-03-21,974.8
2023-03-22,985.1
2023-03-23,991.0
2023-03-24,982.0
2023-03-27,975.2
2023-03-28,961.5
2023-03-29,963.6
2023-03-30,985.2
2023-03-31,994.1
2023-04-01,1088.2
2023-04-03,986.9
2023-04-04,1018.7
2023-04-05,997.5
2023-04-06,1006.9
2023-04-10,993.1
2023-04-11,995.6
2023-04-12,1018.0
2023-04-13,1056.1
2023-04-14,1044.6
2023-04-17,1050.4
2023-04-18,1087.9
2023-04-19,1096.7
2023-04-20,1098.7
2023-04-21,1129.8
2023-04-24,1088.8
2023-04-25,1089.3
2023-04-26,1097.1
2023-04-27,1091.3
2023-04-28,1088.2
2023-05-01,1062.8
2023-05-02,1076.4
2023-05-03,1059.9
2023-05-04,1048.4
2023-05-05,1066.4
2023-05-08,1088.8
2023-05-09,1117.1
2023-05-10,1122.2
2023-05-11,1108.1
2023-05-12,1070.1
2023-05-15,1077.8
2023-05-16,1070.0
2023-05-17,1085.7
2023-05-18,1061.3
2023-05-19,1078.8
2023-05-22,1080.4
2023-05-23,1060.7
2023-05-24,1032.6
2023-05-25,1029.4
2023-05-26,1031.2
2023-05-30,1030.0
2023-05-31,1007.1
2023-06-01,1018.2
2023-06-02,1011.6
2023-06-05,1044.5
2023-06-06,1046.8
2023-06-07,1032.7
2023-06-08,1022.0
2023-06-09,1020.9
2023-06-12,1003.4
2023-06-13,990.0
2023-06-14,988.1
2023-06-15,1000.0
2023-06-16,995.4
2023-06-20,976.1
2023-06-21,957.1
2023-06-22,934.6
2023-06-23,931.8
2023-06-26,936.7
2023-06-27,936.6
2023-06-28,923.4
2023-06-29,897.8
2023-06-30,904.5
2023-07-01,949.7
2023-07-03,909.3
2023-07-05,918.1
2023-07-06,904.5
2023-07-07,910.1
2023-07-10,929.2
2023-07-11,925.6
2023-07-12,948.9
2023-07-13,975.3
2023-07-14,974.0
2023-07-17,977.8
2023-07-18,985.2
2023-07-19,975.4
2023-07-20,954.7
2023-07-21,963.1
2023-07-24,960.5
2023-07-25,967.7
2023-07-26,964.0
2023-07-27,937.0
2023-07-28,937.6
2023-07-31,949.7
2023-08-01,931.4
2023-08-02,921.3
2023-08-03,912.8
2023-08-04,919.4
2023-08-07,921.5
2023-08-08,897.9
2023-08-09,886.2
2023-08-10,908.2
2023-08-11,907.9
2023-08-14,900.1
2023-08-15,885.9
2023-08-16,885.3
2023-08-17,889.6
2023-08-18,909.2
2023-08-21,908.0
2023-08-22,919.5
2023-08-23,932.7
2023-08-24,939.1
2023-08-25,944.3
2023-08-28,968.3
2023-08-29,982.2
2023-08-30,980.2
2023-08-31,971.3
2023-09-01,965.6
2023-09-05,930.4
2023-09-06,912.2
2023-09-07,906.5
2023-09-08,891.7
2023-09-11,899.2
2023-09-12,909.7
2023-09-13,902.1
2023-09-14,908.0
2023-09-15,926.4
2023-09-18,938.3
2023-09-19,948.4
2023-09-20,942.3
