date,close
1967-10-01,110.5
1967-11-01,110.5
1967-12-01,115.05
1968-01-01,114.0
1968-02-01,111.5
1968-03-01,111.5
1968-04-01,111.5
1968-05-01,111.5
1968-06-01,111.5
1968-07-01,122.5
1968-08-01,122.5
1968-09-01,122.5
1968-10-01,122.5
1968-11-01,122.5
1968-12-01,122.5
1969-01-01,122.5
1969-02-01,122.5
1969-03-01,122.5
1969-04-01,122.5
1969-05-01,122.5
1969-06-01,122.5
1969-07-01,122.5
1969-08-01,122.5
1969-09-01,122.5
1969-10-01,122.75
1969-11-01,132.5
1969-12-01,132.5
1970-01-01,132.5
1970-02-01,132.5
1970-03-01,132.5
1970-04-01,132.5
1970-05-01,132.5
1970-06-01,132.5
1970-07-01,132.5
1970-08-01,132.5
1970-09-01,132.5
1970-10-01,132.5
1970-11-01,132.5
1970-12-01,132.5
1971-01-01,129.0
1971-02-01,122.5
1971-03-01,122.5
1971-04-01,122.5
1971-05-01,122.5
1971-06-01,122.5
1971-07-01,122.5
1971-08-01,122.5
1971-09-01,122.5
1971-10-01,122.5
1971-11-01,122.5
1971-12-01,122.5
1972-01-01,122.5
1972-02-01,122.5
1972-03-01,122.5
1972-04-01,122.5
1972-05-01,122.5
1972-06-01,122.5
1972-07-01,128.0
1972-08-01,132.5
1972-09-01,132.5
1972-10-01,132.5
1972-11-01,132.5
1972-12-01,132.5
1973-01-01,132.5
1973-02-01,141.97
1973-03-01,152.5
1973-04-01,152.5
1973-05-01,152.5
1973-06-01,152.5
1973-07-01,152.5
1973-08-01,152.5
1973-09-01,155.24
1973-10-01,160.5
1973-11-01,160.5
1973-12-01,160.5
1974-01-01,162.68
1974-02-01,172.5
1974-03-01,172.5
1974-04-01,172.5
1974-05-01,174.55
1974-06-01,195.0
1974-07-01,195.0
1974-08-01,195.0
1974-09-01,195.0
1974-10-01,195.0
1974-11-01,195.0
1974-12-01,195.0
1975-01-01,195.0
1975-02-01,180.53
1975-03-01,175.0
1975-04-01,163.06
1975-05-01,160.0
1975-06-01,160.0
1975-07-01,162.73
1975-08-01,175.0
1975-09-01,175.0
1975-10-01,172.17
1975-11-01,160.0
1975-12-01,160.0
1976-01-01,160.0
1976-02-01,160.0
1976-03-01,160.0
1976-04-01,160.0
1976-05-01,160.0
1976-06-01,163.54
1976-07-01,171.12
1976-08-01,156.15
1976-09-01,158.24
1976-10-01,157.9
1976-11-01,156.83
1976-12-01,151.99
1977-01-01,154.55
1977-02-01,161.27
1977-03-01,162.99
1977-04-01,160.74
1977-05-01,156.55
1977-06-01,150.36
1977-07-01,149.57
1977-08-01,148.86
1977-09-01,150.33
1977-10-01,157.62
1977-11-01,169.67
1977-12-01,177.35
1978-01-01,201.73
1978-02-01,224.41
1978-03-01,226.78
1978-04-01,214.09
1978-05-01,232.73
1978-06-01,244.96
1978-07-01,245.64
1978-08-01,267.35
1978-09-01,269.34
1978-10-01,331.83
1978-11-01,328.51
1978-12-01,340.44
1979-01-01,358.47
1979-02-01,410.41
1979-03-01,397.76
1979-04-01,391.16
1979-05-01,430.39
1979-06-01,430.29
1979-07-01,411.79
1979-08-01,394.34
1979-09-01,462.93
1979-10-01,519.87
1979-11-01,505.64
1979-12-01,600.53
1980-01-01,806.79
1980-02-01,882.31
