date,close
1994-10-01,5.45
1994-11-01,5.19
1994-12-01,4.78
1995-01-01,4.77
1995-02-01,4.72
1995-03-01,4.65
1995-04-01,5.48
1995-05-01,5.56
1995-06-01,5.36
1995-07-01,5.16
1995-08-01,5.4
1995-09-01,5.43
1995-10-01,5.37
1995-11-01,5.32
1995-12-01,5.18
1996-01-01,5.46
1996-02-01,5.66
1996-03-01,5.52
1996-04-01,5.42
1996-05-01,5.37
1996-06-01,5.16
1996-07-01,5.07
1996-08-01,5.14
1996-09-01,5.04
1996-10-01,4.93
1996-11-01,4.83
1996-12-01,4.83
1997-01-01,4.77
1997-02-01,5.07
1997-03-01,5.2
1997-04-01,4.77
1997-05-01,4.75
1997-06-01,4.76
1997-07-01,4.37
1997-08-01,4.5
1997-09-01,4.73
1997-10-01,5.03
1997-11-01,5.08
1997-12-01,5.84
1998-01-01,5.89
1998-02-01,6.81
1998-03-01,6.24
1998-04-01,6.34
1998-05-01,5.58
1998-06-01,5.26
1998-07-01,5.46
1998-08-01,5.18
1998-09-01,5.0
1998-10-01,5.01
1998-11-01,4.97
1998-12-01,4.88
1999-01-01,5.14
1999-02-01,5.53
1999-03-01,5.19
1999-04-01,5.06
1999-05-01,5.26
1999-06-01,5.03
1999-07-01,5.18
1999-08-01,5.26
1999-09-01,5.21
1999-10-01,5.41
1999-11-01,5.15
1999-12-01,5.16
2000-01-01,5.19
2000-02-01,5.25
2000-03-01,5.06
2000-04-01,5.06
2000-05-01,4.98
2000-06-01,5.0
2000-07-01,4.97
2000-08-01,4.89
2000-09-01,4.89
2000-10-01,4.83
2000-11-01,4.68
2000-12-01,4.64
2001-01-01,4.66
2001-02-01,4.56
2001-03-01,4.4
2001-04-01,4.37
2001-05-01,4.43
2001-06-01,4.37
2001-07-01,4.25
2001-08-01,4.22
2001-09-01,4.35
2001-10-01,4.4
2001-11-01,4.12
2001-12-01,4.37
2002-01-01,4.51
2002-02-01,4.42
2002-03-01,4.54
2002-04-01,4.58
2002-05-01,4.7
2002-06-01,4.9
2002-07-01,4.92
2002-08-01,4.54
2002-09-01,4.55
2002-10-01,4.4
2002-11-01,4.51
2002-12-01,4.63
2003-01-01,4.81
2003-02-01,4.66
2003-03-01,4.53
2003-04-01,4.49
2003-05-01,4.74
2003-06-01,4.53
2003-07-01,4.8
2003-08-01,4.99
2003-09-01,5.17
2003-10-01,5.0
2003-11-01,5.18
2003-12-01,5.63
2004-01-01,6.3
2004-02-01,6.44
2004-03-01,7.23
2004-04-01,7.15
2004-05-01,5.87
2004-06-01,5.86
2004-07-01,6.31
2004-08-01,6.66
2004-09-01,6.4
2004-10-01,7.09
2004-11-01,7.49
2004-12-01,7.08
2005-01-01,6.62
2005-02-01,7.03
2005-03-01,7.23
2005-04-01,7.12
2005-05-01,7.02
2005-06-01,7.31
2005-07-01,7.01
2005-08-01,7.03
2005-09-01,7.15
2005-10-01,7.67
2005-11-01,7.87
2005-12-01,8.63
2006-01-01,9.14
2006-02-01,9.53
2006-03-01,10.38
2006-04-01,12.61
2006-05-01,13.38
2006-06-01,10.8
2006-07-01,11.23
2006-08-01,12.19
2006-09-01,11.68
2006-10-01,11.56
2006-11-01,12.93
2006-12-01,13.28
2007-01-01,12.84
